sample,dac_signed
29120,44
29121,35
29122,27
29123,78
29124,65
29125,22
29126,19
29127,19
29128,65
29129,31
29130,22
29131,54
29132,46
29133,26
29134,1
29135,49
29136,11
29137,18
29138,-3
29139,16
29140,11
29141,21
29142,-13
29143,-27
29144,-39
29145,-44
29146,-35
29147,-3
29148,-50
29149,-3
29150,-4
29151,-38
29152,-45
29153,-24
29154,-12
29155,-55
29156,-42
29157,-53
29158,-23
29159,-20
29160,-21
29161,-21
29162,-22
29163,-18
29164,-22
29165,-8
29166,21
29167,36
29168,32
29169,15
29170,22
29171,-5
29172,26
29173,39
29174,38
29175,-3
29176,39
29177,11
29178,9
29179,4
29180,3
29181,41
29182,55
29183,4
29184,35
29185,0
29186,-2
29187,8
29188,8
29189,30
29190,-8
29191,0
29192,26
29193,27
29194,4
29195,-11
29196,9
29197,-15
29198,19
29199,9
29200,8
29201,-2
29202,-23
29203,-37
29204,-48
29205,-1
29206,-17
29207,-62
29208,-47
29209,-68
29210,-22
29211,-56
29212,-64
29213,-30
29214,-37
29215,-49
29216,-77
29217,-24
29218,-60
29219,-49
29220,-64
29221,-42
29222,-42
29223,-24
29224,-42
29225,-64
29226,-68
29227,-68
29228,-55
29229,-17
29230,-17
29231,-5
29232,39
29233,10
29234,4
29235,30
29236,45
29237,5
29238,20
29239,11
29240,17
29241,44
29242,45
29243,43
29244,39
29245,42
29246,35
29247,15
29248,9
29249,21
29250,12
29251,34
29252,35
29253,2
29254,29
29255,35
29256,19
29257,-17
29258,18
29259,-16
29260,-22
29261,-32
29262,-38
29263,62
29264,69
29265,13
29266,41
29267,4
29268,-1
29269,7
29270,6
29271,27
29272,22
29273,-2
29274,25
29275,26
29276,8
29277,-5
29278,17
29279,32
29280,36
29281,31
29282,34
29283,28
29284,13
29285,4
29286,-2
29287,52
29288,14
29289,2
29290,23
29291,-35
29292,17
29293,-13
29294,-17
29295,-29
29296,17
29297,8
29298,-18
29299,36
29300,3
29301,16
29302,-1
29303,23
29304,39
29305,37
29306,19
29307,-6
29308,-15
29309,-18
29310,-7
29311,-6
29312,-20
29313,-13
29314,25
29315,-9
29316,-19
29317,1
29318,10
29319,-36
29320,-27
29321,-40
29322,-41
29323,-18
29324,-23
29325,-28
29326,-35
29327,-67
29328,-45
29329,-68
29330,-76
29331,-64
29332,-74
29333,-54
29334,-51
29335,-83
29336,-79
29337,-46
29338,-59
29339,-93
29340,-53
29341,-82
29342,-85
29343,-51
29344,-90
29345,-48
29346,-37
29347,-86
29348,-53
29349,-86
29350,-84
29351,-70
29352,-7
29353,2
29354,3
29355,-18
29356,13
29357,18
29358,2
29359,6
29360,17
29361,95
29362,100
29363,95
29364,98
29365,92
29366,75
29367,65
29368,60
29369,108
29370,66
29371,50
29372,67
29373,46
29374,92
29375,73
29376,48
29377,31
29378,72
29379,56
29380,26
29381,75
29382,36
29383,44
29384,57
29385,41
29386,52
29387,47
29388,25
29389,-2
29390,-14
29391,22
29392,-9
29393,-7
29394,-22
29395,-16
29396,24
29397,-9
29398,-17
29399,6
29400,-12
29401,-25
29402,-12
29403,-21
29404,-17
29405,12
29406,12
29407,-25
29408,12
29409,-15
29410,12
29411,-5
29412,-7
29413,-33
29414,-38
29415,-12
29416,-15
29417,-34
29418,-24
29419,11
29420,-1
29421,-31
29422,10
29423,-21
29424,-20
29425,13
29426,-28
29427,14
29428,24
29429,-29
29430,3
29431,-34
29432,-32
29433,-25
29434,-9
29435,-4
29436,-10
29437,-35
29438,-9
29439,-21
29440,-32
29441,-34
29442,-28
29443,-17
29444,-17
29445,-29
29446,-29
29447,-40
29448,-66
29449,-73
29450,-82
29451,-38
29452,-80
29453,-98
29454,-83
29455,-86
29456,-57
29457,-74
29458,-35
29459,-50
29460,-7
29461,-20
29462,-46
29463,6
29464,-48
29465,-17
29466,2
29467,-10
29468,8
29469,9
29470,-9
29471,4
29472,-35
29473,6
29474,22
29475,28
29476,18
29477,29
29478,72
29479,44
29480,51
29481,63
29482,50
29483,38
29484,52
29485,44
29486,48
29487,91
29488,75
29489,37
29490,70
29491,41
29492,65
29493,44
29494,37
29495,49
29496,82
29497,60
29498,53
29499,29
29500,31
29501,62
29502,45
29503,1
29504,44
29505,8
29506,2
29507,32
29508,-12
29509,26
29510,32
29511,-23
29512,-4
29513,-33
29514,-33
29515,-28
29516,-11
29517,-7
29518,-12
29519,-3
29520,-8
29521,-16
29522,-25
29523,-22
29524,-14
29525,1
29526,6
29527,0
29528,-37
29529,-1
29530,-22
29531,-25
29532,-26
29533,25
29534,-14
29535,-68
29536,-46
29537,-46
29538,-12
29539,-25
29540,-45
29541,-57
29542,-11
29543,-21
29544,8
29545,7
29546,-45
29547,-15
29548,4
29549,-9
29550,7
29551,-26
29552,-14
29553,-5
29554,-48
29555,-12
29556,21
29557,22
29558,7
29559,13
29560,2
29561,17
29562,19
29563,26
29564,6
29565,-11
29566,-3
29567,12
29568,-17
29569,22
29570,3
29571,-40
29572,-9
29573,-40
29574,-20
29575,-41
29576,-30
29577,-38
29578,-5
29579,-26
29580,-31
29581,-54
29582,-49
29583,-20
29584,-29
29585,-68
29586,-22
29587,-53
29588,-53
29589,-18
29590,-58
29591,-14
29592,-26
29593,-53
29594,-28
29595,-52
29596,-47
29597,6
29598,28
29599,0
29600,37
29601,49
29602,47
29603,42
29604,36
29605,40
29606,50
29607,66
29608,15
29609,64
29610,27
29611,61
29612,37
29613,33
29614,28
29615,61
29616,33
29617,15
29618,32
29619,28
29620,57
29621,37
29622,12
29623,-5
29624,18
29625,20
29626,44
29627,37
29628,-20
29629,6
29630,21
29631,2
29632,16
29633,-21
29634,-11
29635,-5
29636,-49
29637,-14
29638,-44
29639,-42
29640,-8
29641,-49
29642,-59
29643,-42
29644,-37
29645,-26
29646,-44
29647,-43
29648,-43
29649,-22
29650,-46
29651,-3
29652,-17
29653,9
29654,46
29655,20
29656,57
29657,29
29658,3
29659,1
29660,39
29661,22
29662,18
29663,31
29664,9
29665,41
29666,33
29667,-5
29668,43
29669,11
29670,11
29671,45
29672,40
29673,44
29674,31
29675,1
29676,21
29677,-5
29678,-4
29679,4
29680,19
29681,-14
29682,17
29683,23
29684,17
29685,5
29686,-7
29687,-8
29688,-23
29689,7
29690,-47
29691,-3
29692,-45
29693,-14
29694,-41
29695,-57
29696,-56
29697,-24
29698,-54
29699,-72
29700,-55
29701,-59
29702,-28
29703,-45
29704,-33
29705,-83
29706,-55
29707,-51
29708,-23
29709,-24
29710,-78
29711,-64
29712,-27
29713,-40
29714,-21
29715,-52
29716,-37
29717,-25
29718,-63
29719,19
29720,29
29721,1
29722,39
29723,0
29724,-5
29725,15
29726,21
29727,49
29728,21
29729,22
29730,21
29731,43
29732,18
29733,59
29734,44
29735,4
29736,39
29737,8
29738,42
29739,9
29740,22
29741,14
29742,46
29743,29
29744,16
29745,22
29746,-5
29747,20
29748,9
29749,-36
29750,6
29751,33
29752,22
29753,58
29754,50
29755,50
29756,35
29757,2
29758,21
29759,-8
29760,-7
29761,1
29762,17
29763,-16
29764,17
29765,26
29766,21
29767,14
29768,-6
29769,8
29770,-1
29771,33
29772,-17
29773,33
29774,-4
29775,16
29776,11
29777,2
29778,8
29779,45
29780,-21
29781,-33
29782,-12
29783,-11
29784,-10
29785,8
29786,24
29787,-24
29788,5
29789,12
29790,41
29791,4
29792,-13
29793,0
29794,34
29795,21
29796,37
29797,3
29798,15
29799,23
29800,-21
29801,16
29802,21
29803,-13
29804,20
29805,-23
29806,-34
29807,-27
29808,-18
29809,3
29810,-31
29811,-34
29812,-40
29813,-25
29814,-53
29815,-15
29816,-37
29817,-76
29818,-44
29819,-77
29820,-43
29821,-77
29822,-65
29823,-79
29824,-39
29825,-55
29826,-65
29827,-57
29828,-81
29829,-52
29830,-60
29831,-99
29832,-83
29833,-83
29834,-88
29835,-48
29836,-49
29837,-44
29838,-55
29839,-49
29840,-57
29841,-38
29842,-32
29843,-21
29844,0
29845,-28
29846,8
29847,21
29848,83
29849,76
29850,57
29851,72
29852,63
29853,97
29854,46
29855,98
29856,57
29857,74
29858,67
29859,53
29860,57
29861,90
29862,60
29863,43
29864,41
29865,54
29866,50
29867,63
29868,72
29869,20
29870,44
29871,18
29872,70
29873,28
29874,5
29875,14
29876,47
29877,27
29878,41
29879,5
29880,-9
29881,21
29882,-24
29883,14
29884,18
29885,-14
29886,21
29887,20
29888,-29
29889,-19
29890,-7
29891,18
29892,-12
29893,-12
29894,-11
29895,10
29896,13
29897,31
29898,16
29899,-19
29900,19
29901,-8
29902,-12
29903,-46
29904,-24
29905,-34
29906,10
29907,-2
29908,-9
29909,1
29910,-19
29911,11
29912,-30
29913,-34
29914,-18
29915,-20
29916,-26
29917,13
29918,8
29919,22
29920,-3
29921,0
29922,-12
29923,-40
29924,-38
29925,-32
29926,-16
29927,-50
29928,-43
29929,-12
29930,-19
29931,-32
29932,-55
29933,-45
29934,-61
29935,-26
29936,-85
29937,-36
29938,-81
29939,-68
29940,-76
29941,-93
29942,-92
29943,-59
29944,-103
29945,-107
29946,-45
29947,-30
29948,-31
29949,-16
29950,-4
29951,-8
29952,-25
29953,-46
29954,9
29955,-28
29956,-45
29957,-31
29958,6
29959,-6
29960,12
29961,-18
29962,-25
29963,52
29964,11
29965,54
29966,63
29967,21
29968,73
29969,76
29970,29
29971,42
29972,56
29973,82
29974,53
29975,54
29976,44
29977,73
29978,76
29979,90
29980,71
29981,34
29982,68
29983,60
29984,70
29985,32
29986,48
29987,34
29988,73
29989,54
29990,43
29991,47
29992,53
29993,46
29994,-1
29995,-11
29996,1
29997,-4
29998,-14
29999,-20
30000,14
30001,25
30002,-2
30003,-1
30004,-14
30005,-43
30006,-41
30007,-34
30008,-11
30009,-49
30010,-39
30011,-7
30012,-7
30013,-18
30014,-38
30015,-13
30016,-32
30017,8
30018,-46
30019,7
30020,-32
30021,-13
30022,-16
30023,-27
30024,27
30025,-25
30026,-63
30027,-62
30028,-58
30029,-40
30030,-38
30031,-42
30032,-5
30033,-8
30034,-24
30035,-45
30036,11
30037,-26
30038,-45
30039,-31
30040,-10
30041,-12
30042,4
30043,32
30044,20
30045,51
30046,6
30047,15
30048,47
30049,1
30050,46
30051,44
30052,-8
30053,-1
30054,7
30055,28
30056,-19
30057,-10
30058,-25
30059,1
30060,-1
30061,11
30062,-10
30063,-17
30064,-17
30065,-26
30066,-17
30067,-54
30068,-36
30069,-50
30070,-10
30071,-25
30072,-56
30073,-27
30074,-17
30075,-21
30076,-62
30077,-67
30078,-50
30079,-51
30080,-54
30081,-55
30082,-16
30083,1
30084,-21
30085,-16
30086,19
30087,-4
30088,10
30089,14
30090,41
30091,6
30092,19
30093,55
30094,55
30095,38
30096,28
30097,51
30098,32
30099,71
30100,15
30101,66
30102,25
30103,41
30104,29
30105,20
30106,70
30107,55
30108,11
30109,7
30110,5
30111,49
30112,14
30113,5
30114,36
30115,27
30116,7
30117,-19
30118,33
30119,-9
30120,-2
30121,-22
30122,-5
30123,-9
30124,4
30125,-31
30126,-45
30127,-55
30128,-59
30129,-48
30130,-15
30131,-61
30132,-12
30133,-12
30134,-61
30135,-50
30136,-27
30137,-13
30138,-55
30139,-41
30140,-50
30141,43
30142,47
30143,50
30144,50
30145,49
30146,53
30147,7
30148,23
30149,-11
30150,10
30151,0
30152,25
30153,31
30154,5
30155,35
30156,46
30157,44
30158,2
30159,43
30160,14
30161,10
30162,4
30163,2
30164,38
30165,51
30166,26
30167,28
30168,-9
30169,-13
30170,-3
30171,-5
30172,15
30173,-24
30174,-17
30175,7
30176,7
30177,-15
30178,-31
30179,-11
30180,-35
30181,-1
30182,-59
30183,-12
30184,-22
30185,-42
30186,-56
30187,-67
30188,-17
30189,-32
30190,-75
30191,-59
30192,-78
30193,-31
30194,-64
30195,-70
30196,-35
30197,-40
30198,-55
30199,-77
30200,-24
30201,-57
30202,-45
30203,-60
30204,-36
30205,-35
30206,-17
30207,-32
30208,-12
30209,-16
30210,-16
30211,-2
30212,35
30213,-7
30214,44
30215,47
30216,18
30217,13
30218,38
30219,51
30220,10
30221,23
30222,12
30223,17
30224,43
30225,42
30226,38
30227,34
30228,35
30229,26
30230,35
30231,-3
30232,8
30233,-3
30234,18
30235,18
30236,-16
30237,11
30238,79
30239,61
30240,24
30241,61
30242,27
30243,20
30244,11
30245,6
30246,39
30247,51
30248,-4
30249,25
30250,-12
30251,-15
30252,-5
30253,-5
30254,18
30255,14
30256,-9
30257,20
30258,23
30259,6
30260,-6
30261,19
30262,1
30263,41
30264,36
30265,40
30266,36
30267,21
30268,13
30269,-34
30270,20
30271,-16
30272,-28
30273,-9
30274,-25
30275,26
30276,-5
30277,-9
30278,28
30279,24
30280,13
30281,-13
30282,40
30283,4
30284,16
30285,-2
30286,19
30287,34
30288,33
30289,12
30290,-15
30291,-24
30292,-29
30293,-21
30294,11
30295,-36
30296,-31
30297,7
30298,-27
30299,-38
30300,-18
30301,-10
30302,-57
30303,-49
30304,-62
30305,-61
30306,-37
30307,-42
30308,-46
30309,-52
30310,-53
30311,-60
30312,-82
30313,-88
30314,-76
30315,-84
30316,-61
30317,-58
30318,-88
30319,-81
30320,-48
30321,-60
30322,-92
30323,-51
30324,-79
30325,-79
30326,-84
30327,-83
30328,-40
30329,-28
30330,-35
30331,-1
30332,-34
30333,-32
30334,-18
30335,4
30336,75
30337,74
30338,53
30339,83
30340,88
30341,71
30342,59
30343,83
30344,97
30345,101
30346,94
30347,96
30348,87
30349,70
30350,58
30351,51
30352,98
30353,55
30354,37
30355,53
30356,31
30357,74
30358,39
30359,30
30360,13
30361,53
30362,37
30363,6
30364,54
30365,17
30366,24
30367,37
30368,21
30369,34
30370,30
30371,9
30372,-17
30373,-28
30374,-31
30375,-20
30376,-18
30377,-31
30378,-23
30379,18
30380,-12
30381,-19
30382,4
30383,-11
30384,-23
30385,-9
30386,-16
30387,-10
30388,19
30389,21
30390,22
30391,-21
30392,-47
30393,-20
30394,-37
30395,-40
30396,-23
30397,-28
30398,-4
30399,-5
30400,-25
30401,-17
30402,17
30403,4
30404,-28
30405,12
30406,-18
30407,-21
30408,11
30409,-31
30410,9
30411,17
30412,-37
30413,-7
30414,-45
30415,-44
30416,-39
30417,-23
30418,-20
30419,-27
30420,-53
30421,-29
30422,-30
30423,-52
30424,-54
30425,-49
30426,-37
30427,-37
30428,-48
30429,-47
30430,-58
30431,-85
30432,-91
30433,-97
30434,11
30435,-31
30436,-46
30437,-30
30438,-49
30439,-1
30440,-17
30441,-40
30442,-52
30443,-8
30444,-19
30445,-44
30446,9
30447,-43
30448,-11
30449,9
30450,-2
30451,16
30452,59
30453,44
30454,23
30455,17
30456,57
30457,32
30458,39
30459,27
30460,38
30461,81
30462,51
30463,58
30464,70
30465,53
30466,40
30467,53
30468,43
30469,46
30470,73
30471,70
30472,29
30473,62
30474,31
30475,52
30476,31
30477,23
30478,33
30479,66
30480,43
30481,35
30482,10
30483,13
30484,42
30485,23
30486,-13
30487,24
30488,-12
30489,-16
30490,14
30491,-31
30492,8
30493,15
30494,-40
30495,-20
30496,-47
30497,-44
30498,-38
30499,-20
30500,-14
30501,-17
30502,-41
30503,-11
30504,-17
30505,-25
30506,-20
30507,-10
30508,7
30509,12
30510,7
30511,-28
30512,7
30513,-13
30514,-57
30515,-58
30516,-7
30517,-44
30518,-57
30519,-36
30520,-37
30521,-3
30522,-17
30523,-38
30524,-51
30525,-6
30526,-17
30527,11
30528,9
30529,-46
30530,-17
30531,63
30532,49
30533,63
30534,60
30535,40
30536,46
30537,2
30538,37
30539,5
30540,6
30541,-10
30542,-5
30543,-17
30544,-2
30545,-1
30546,6
30547,-14
30548,-31
30549,-24
30550,-36
30551,-35
30552,3
30553,-15
30554,-57
30555,-25
30556,-55
30557,-32
30558,-53
30559,-41
30560,-46
30561,-12
30562,-31
30563,-36
30564,-57
30565,-50
30566,-16
30567,-28
30568,-66
30569,-18
30570,-47
30571,-46
30572,-10
30573,-50
30574,-7
30575,25
30576,-1
30577,24
30578,1
30579,5
30580,16
30581,38
30582,47
30583,45
30584,56
30585,54
30586,47
30587,40
30588,43
30589,51
30590,65
30591,14
30592,61
30593,22
30594,54
30595,29
30596,24
30597,17
30598,62
30599,20
30600,0
30601,16
30602,10
30603,38
30604,18
30605,-7
30606,-25
30607,-1
30608,0
30609,25
30610,18
30611,-40
30612,-12
30613,1
30614,-15
30615,-1
30616,-37
30617,-26
30618,-18
30619,-61
30620,-25
30621,-53
30622,-50
30623,-14
30624,-54
30625,-62
30626,-43
30627,-37
30628,-25
30629,22
30630,10
30631,25
30632,46
30633,23
30634,69
30635,55
30636,-24
30637,14
30638,-12
30639,26
30640,-3
30641,13
30642,10
30643,47
30644,30
30645,27
30646,8
30647,14
30648,44
30649,36
30650,-4
30651,42
30652,10
30653,9
30654,40
30655,34
30656,37
30657,22
30658,-10
30659,10
30660,-18
30661,-19
30662,-13
30663,2
30664,-33
30665,-1
30666,3
30667,-5
30668,-15
30669,-27
30670,-29
30671,-43
30672,-13
30673,-66
30674,-22
30675,-63
30676,-31
30677,-58
30678,-63
30679,-69
30680,-36
30681,-64
30682,-81
30683,-63
30684,-65
30685,-33
30686,-49
30687,-34
30688,-83
30689,-54
30690,-48
30691,-19
30692,-19
30693,-72
30694,-40
30695,-19
30696,-31
30697,30
30698,2
30699,17
30700,28
30701,-11
30702,29
30703,39
30704,9
30705,48
30706,9
30707,2
30708,22
30709,28
30710,39
30711,22
30712,22
30713,20
30714,40
30715,13
30716,54
30717,37
30718,-5
30719,28
30720,-4
30721,29
30722,-6
30723,6
30724,-3
30725,28
30726,69
30727,61
30728,65
30729,37
30730,62
30731,49
30732,6
30733,49
30734,14
30735,3
30736,40
30737,33
30738,34
30739,20
30740,-12
30741,8
30742,-18
30743,-16
30744,-8
30745,10
30746,-21
30747,13
30748,24
30749,20
30750,15
30751,-3
30752,13
30753,4
30754,39
30755,-9
30756,41
30757,5
30758,0
30759,-21
30760,-31
30761,-24
30762,14
30763,-11
30764,-24
30765,-4
30766,-4
30767,-2
30768,15
30769,30
30770,-19
30771,8
30772,14
30773,42
30774,38
30775,-16
30776,-5
30777,30
30778,14
30779,28
30780,-6
30781,4
30782,10
30783,-37
30784,0
30785,4
30786,-31
30787,2
30788,-41
30789,-53
30790,-40
30791,-38
30792,-18
30793,-51
30794,-56
30795,-60
30796,-44
30797,-71
30798,-32
30799,-53
30800,-91
30801,-57
30802,-89
30803,-54
30804,-86
30805,-73
30806,-79
30807,-43
30808,-58
30809,-67
30810,-58
30811,-80
30812,-50
30813,-57
30814,-94
30815,-76
30816,-75
30817,-80
30818,-39
30819,2
30820,8
30821,-3
30822,-29
30823,-5
30824,34
30825,40
30826,52
30827,72
30828,42
30829,78
30830,89
30831,88
30832,79
30833,59
30834,73
30835,62
30836,95
30837,42
30838,90
30839,50
30840,64
30841,57
30842,42
30843,43
30844,76
30845,45
30846,26
30847,22
30848,36
30849,32
30850,44
30851,53
30852,0
30853,23
30854,26
30855,50
30856,8
30857,-13
30858,-5
30859,27
30860,11
30861,26
30862,-10
30863,-22
30864,10
30865,-34
30866,5
30867,11
30868,-19
30869,17
30870,-23
30871,-30
30872,-18
30873,-4
30874,21
30875,-7
30876,-5
30877,-4
30878,18
30879,24
30880,-1
30881,-16
30882,-51
30883,-13
30884,-40
30885,-2
30886,-31
30887,-15
30888,-25
30889,18
30890,6
30891,-2
30892,6
30893,-16
30894,13
30895,-29
30896,-35
30897,-20
30898,-22
30899,-31
30900,7
30901,0
30902,2
30903,-13
30904,-13
30905,-26
30906,-55
30907,-54
30908,-49
30909,-34
30910,-69
30911,-63
30912,-34
30913,-39
30914,-53
30915,-75
30916,-65
30917,-80
30918,-48
30919,-103
30920,-55
30921,-36
30922,-21
30923,-30
30924,-44
30925,-40
30926,-7
30927,-50
30928,-51
30929,-50
30930,-35
30931,-34
30932,-17
30933,-3
30934,-50
30935,-22
30936,-42
30937,15
30938,-21
30939,-38
30940,-23
30941,14
30942,44
30943,65
30944,35
30945,27
30946,62
30947,22
30948,63
30949,72
30950,43
30951,80
30952,82
30953,34
30954,46
30955,58
30956,83
30957,52
30958,51
30959,41
30960,68
30961,69
30962,82
30963,62
30964,23
30965,55
30966,22
30967,55
30968,16
30969,31
30970,16
30971,54
30972,36
30973,23
30974,27
30975,32
30976,25
30977,-20
30978,-30
30979,-17
30980,-22
30981,-32
30982,4
30983,-2
30984,10
30985,-15
30986,-13
30987,-25
30988,-52
30989,-48
30990,-39
30991,-16
30992,-52
30993,-40
30994,-7
30995,-6
30996,-14
30997,-31
30998,-16
30999,-24
31000,16
31001,-38
31002,16
31003,-65
31004,-45
31005,-48
31006,-58
31007,-3
31008,-13
31009,-54
31010,-53
31011,-50
31012,-33
31013,-32
31014,-15
31015,-1
31016,-6
31017,-23
31018,-45
31019,72
31020,33
31021,13
31022,24
31023,44
31024,42
31025,55
31026,20
31027,7
31028,36
31029,-11
31030,26
31031,29
31032,-19
31033,27
31034,24
31035,-29
31036,-21
31037,-13
31038,7
31039,-40
31040,-30
31041,-43
31042,-17
31043,-17
31044,-5
31045,-25
31046,-63
31047,-29
31048,-37
31049,-25
31050,-62
31051,-43
31052,-55
31053,-13
31054,-27
31055,-56
31056,-26
31057,-14
31058,-17
31059,-57
31060,-61
31061,-41
31062,-42
31063,-46
31064,-4
31065,36
31066,53
31067,32
31068,37
31069,29
31070,5
31071,21
31072,23
31073,49
31074,13
31075,24
31076,59
31077,58
31078,47
31079,28
31080,50
31081,29
31082,66
31083,9
31084,58
31085,16
31086,30
31087,17
31088,7
31089,55
31090,39
31091,-6
31092,-11
31093,-14
31094,-2
31095,-5
31096,-15
31097,16
31098,8
31099,-13
31100,-39
31101,14
31102,-28
31103,-21
31104,-40
31105,-21
31106,-24
31107,-9
31108,-43
31109,-56
31110,-23
31111,-67
31112,-56
31113,-20
31114,-64
31115,-14
31116,50
31117,3
31118,15
31119,39
31120,55
31121,13
31122,28
31123,21
31124,52
31125,15
31126,34
31127,18
31128,17
31129,21
31130,17
31131,31
31132,-3
31133,18
31134,7
31135,33
31136,37
31137,9
31138,38
31139,47
31140,44
31141,1
31142,-5
31143,9
31144,5
31145,-2
31146,-7
31147,27
31148,39
31149,13
31150,12
31151,-25
31152,-30
31153,-21
31154,-23
31155,-3
31156,-43
31157,-38
31158,-9
31159,-13
31160,-35
31161,-51
31162,-30
31163,-54
31164,-19
31165,-76
31166,-28
31167,-37
31168,-56
31169,-67
31170,-77
31171,-26
31172,-39
31173,-82
31174,-83
31175,-81
31176,-33
31177,-65
31178,-68
31179,-32
31180,-36
31181,-50
31182,-71
31183,-17
31184,-49
31185,-36
31186,-9
31187,16
31188,17
31189,37
31190,7
31191,-1
31192,-7
31193,-8
31194,7
31195,43
31196,0
31197,51
31198,52
31199,22
31200,15
31201,38
31202,50
31203,7
31204,18
31205,7
31206,35
31207,34
31208,31
31209,27
31210,20
31211,18
31212,10
31213,18
31214,41
31215,52
31216,42
31217,61
31218,60
31219,27
31220,52
31221,57
31222,50
31223,5
31224,41
31225,9
31226,3
31227,-6
31228,-9
31229,25
31230,37
31231,-16
31232,15
31233,-20
31234,-22
31235,-10
31236,-8
31237,16
31238,-20
31239,-8
31240,22
31241,27
31242,12
31243,1
31244,27
31245,9
31246,49
31247,3
31248,8
31249,4
31250,-11
31251,-19
31252,-24
31253,31
31254,19
31255,-20
31256,-1
31257,-18
31258,32
31259,0
31260,-6
31261,30
31262,25
31263,13
31264,-15
31265,36
31266,0
31267,9
31268,-10
31269,10
31270,6
31271,20
31272,-2
31273,-30
31274,-42
31275,-48
31276,-39
31277,-7
31278,-55
31279,-51
31280,-13
31281,-48
31282,-58
31283,-38
31284,-29
31285,-77
31286,-66
31287,-79
31288,-77
31289,-52
31290,-55
31291,-59
31292,-63
31293,-62
31294,-69
31295,-89
31296,-93
31297,-79
31298,-86
31299,-62
31300,-57
31301,-86
31302,-55
31303,-43
31304,-55
31305,-85
31306,-42
31307,-70
31308,-28
31309,-32
31310,-32
31311,74
31312,87
31313,37
31314,71
31315,38
31316,39
31317,53
31318,56
31319,81
31320,78
31321,56
31322,85
31323,88
31324,70
31325,57
31326,79
31327,92
31328,94
31329,85
31330,86
31331,76
31332,57
31333,44
31334,32
31335,82
31336,38
31337,20
31338,33
31339,11
31340,55
31341,19
31342,9
31343,-7
31344,33
31345,18
31346,-12
31347,36
31348,-1
31349,6
31350,-13
31351,7
31352,21
31353,19
31354,-1
31355,-26
31356,-35
31357,-36
31358,-25
31359,-20
31360,-32
31361,-21
31362,21
31363,-9
31364,-13
31365,11
31366,26
31367,-14
31368,-1
31369,-50
31370,-41
31371,-12
31372,-11
31373,-10
31374,-11
31375,-37
31376,-11
31377,-28
31378,-32
31379,-16
31380,-22
31381,2
31382,7
31383,-23
31384,-17
31385,16
31386,3
31387,-31
31388,7
31389,-24
31390,-29
31391,1
31392,-42
31393,-4
31394,3
31395,-52
31396,-23
31397,-62
31398,-66
31399,-58
31400,-43
31401,-40
31402,-49
31403,-76
31404,-49
31405,-50
31406,-72
